qid,uid,label
1d75ef2319f9d48d9216d9c8a9ab1889,7a40ed72958d85ec27163e9b4d8f9619,1.0
34e076fb5e455c05502cf43be29de818,128083ff58689814f347847a788cb3b1,1.44444444444
c64fedce36d29edaf9c57706379686db,f4cab8ce0c394825c94ebdf72aba368a,1.15384615385
7f09a869a919e8ca6e8213c655c7ce4f,22063da7fa451e6ba7d2bc877bcad4b8,1.0
075392b2e37d91d5f15e1d05f109d777,2a6287df49ef2c808c10198aaf4da6c7,1.0
c05cb644d2d5675f4f1cab07ccacd5df,e668fdf7dc3c8696883a6ce810f336ed,1.30769230769
055d9c9038b45e525ffa8a4ec5d32ae2,b707b15bf50c8724d8599ac1ee5b8daa,1.24
62d93c0244bb983f85a7c77b3c3e8fc1,03cdaf9902930e061d313c4d7ee1cb95,1.0
06e8a63ee88145da1913fab66ac21737,508028ab6823c2911b19cf6e68388059,1.57142857143
9177d2cad5ddabff89ca6f8755929b47,4a0577e67b34f2bec11f0dd0d08251aa,1.0
05af99b108213ef9e6c44a67aea268a0,f64b405eb8b520638bfd541fc174fd2b,1.0
d7ac9a0cc09db7ab05f208f8244ce256,a189490542460b1cffdbb0982aea232e,1.12903225806
14c14cd874293a30bfc187f5797f3740,5e59930714333cfb1898872c16839067,1.0
0b3ed7dcb6b3d82c7c5aacbd71f9d88d,e651a55cca49f474717e7b4c5d9096ba,1.47619047619
c2e6fa8e4e0aaa7e551589ca941e45b0,13b1246480c92d943f4038a5b7b26b61,1.4
0eb890cad361d8f5ee195f8231864b60,7b079154bca13a1d3a77725f458bf479,1.0
fc6a175f70f4e041d6219d158f4e32c6,6fadff2777b7f6208c19035f9c897c81,1.0
ec4044876556feb6340a19732ad580d5,4aaf9ab701f21dc324d6622a4dfae669,1.0
21738554b044c7421126f60c703f71fa,9af3f9d8e7aa18f52ef0dac1f93b6b4c,1.0
2660506750bffadf790800c711dd4ccf,e40a3b57f30c818443287b4aeac0ecde,1.0
9cdc9288627a2159274ca44d81cf5ce4,3515379bb95ecc9e7583fce106e05470,1.0
5a1611234defcb81a8fdfd42b4833025,f8e1765b75f9d97e23ab5b909ee1e81d,1.29090909091
f2355e5191d21c5084232cc301dcead4,63a8a8c95d4bc935deed34d057be2bb5,1.0
a13827766e4eb8370eeeb8de990419b7,0c5fbc78e520064341ffaaac497dfa8f,1.4
5fafd5aa538a54abfdbe350ffc19b8f7,29cf0883da9e1eed641e699142aded9a,1.0
582adfdcec86f507b826a8a6140b878d,5e407a69cadcd6e0175b1b3c571bc780,1.0
fca6eab05e705f427f14d79eae5f68cc,65b6dc6acae63ba0e442ffbdb64c6762,1
d5a4acbf914a29d509dc539f10cc32fc,063f9f61c8295d729a150d0a6f06f39a,2.09090909091
a00f10b637dba42f34d8a88118429135,64b694a2faad8b0772cd9b1c184ffd12,1
1e9af9ade1fe7a54d0cc4c9ca7129404,4c321d0342e5643a8bc8828e01f4f947,1.0
08d227076010b6be0565d0315cbfb1cc,4970811a8aa45b44d619036c26e989c8,1.0
211feaa8ca565b34c161f1aa6050de3a,6017c419f0df9f810691b90cba6de181,1.13333333333
15689c0d7682dacab5191a6a363f5594,2976b70acb30b2085b07d031b27525a8,1.0
551444bd6faf3ca5f8345ec36f92082e,89c87119ea8667b6360ef67d2efbf366,1.0
08eedff0de808988eff0350dda7c490f,e8242770043b2839cd2f7de4787430cf,3.57142857143
03905ee91fb07f73ed46da498750bf8c,bd23c522fe62f0c8b2303e4af98d1127,1.8
96945e35c8c4c61f490bee11c50f480a,a2adb6edc6c161b9edb24529238496d7,1.0
ccd01321cd83ed5f2f8f3e2eafa76a86,7f9964d2e0940791089e9c898b4a9d5f,1.0
70c10711587cc853226f1545446dca63,27108b4dd468835c841cbd1785b36d70,4.0843373494
a7b6d9c97c508834e588bee69fead174,86787c361af3457360bcbbcf50b63983,1.10810810811
8304fb2d94318d4768acf96acc707489,bdd4bd9f2e3a4448e4e6f2056ba769d3,1.0
cec8ba1d71d7ac5b4586b1da28b99eb0,bf44369d1d6b6422ac59703e13e376b2,1.0
69589c930b44f0e66643919f13509396,f1b085ecdb72c2d9d34ef8db9a60328f,1.0
d9718a8024fb2ad74b71b0c83224f679,69b579ce2af4fc5eca2d68b08d772c23,1.0
a51e6a120619a8713fd23031c80adf12,8301690a97a6538fe533e5471dad6683,1.8
6d6a81de6ec06a2a61a1a7494c338426,a42f832a2d6a25529d1d1481f644759c,1.11764705882
d14cef9fe72b34e4e5cdc3b35b4bad6b,3a9069694ea54bb397b0cb8cab3b20a3,2.6
528bdfe468b64b029a6e10c19ed82ac1,1184e1d64e234e669e83fd1b20f19183,1.0
3945a1c968499e2e16a627b94383a8ce,9dc300e205188a929c4a15c0cd8ec60f,1.0
5445a5f7e24c9aa458a7326fcfc1ff6e,fd45c7ac3db722ccf09e89d1c6dafa74,1.0
8e781b7777af310ae94d648fc95a824e,69cf912b5e158c64724f89021f661225,1.0
6cfc4e6b717783a2bc76984650ee6fb7,8918f78bfb8ca6001fcf483014533aec,1.33333333333
8cc470e1c655b5bbf6e8684509b44205,27b7d912dddb0bb5dc337eb06ec791f4,1.0
b896c467a3458fa55dea9c95befd77cd,92fd00520c227a11871f71db27f422f3,1.41379310345
1ada2d6aa0081e2ae73ef2ec9d81e6c5,22d362f30ffaad938a68efe0bf1f5207,1.8
46a4ba347eb21aca494f44eb7fcfae77,ad0335ab88bb313fcf0074598bb4a43c,1.06666666667
24af5106808bc0f74d2d7bac214a179e,d16678ba10980ce11aa06d3a45bbb88b,1.0
50d4328f3dcfbef882e5aade4cf79a31,f2fcca729bc4b1b843ac680b3670d84c,1.26666666667
443a3af01f60cccae8abcaf00d55e78c,93481d867fda618eb209f83c6e940a2c,1.0
f57e17a728a0bfe09efb73637d5c236e,f8b230f8a880cffaa6d7ce35ff314746,1.63492063492
9255ebde1cfffa535cfea1e98caf3f27,4c144ecbc797c6e0b8b4721668e3d3fd,1.0
66d08a7170e7e6da86f02ed221e3d48e,9912c6b998c5faee460aa30c97d412bf,1.53333333333
51f4b0fdfa7d0f958daf495eb6786b5d,afa33ce0137caceed2df2b73f6922093,1.0
527cdb658c9b802d7c1ce49975d88ea5,31c24f4f6afadae13caceefeb5a6effb,1.5
bca7363f7d40443e59b2f29b0bb1c96e,4e4688ec7c4c6d6367130ce91714fa26,1.0
863be70c7fa00ec9a856b8cd08a139ef,763cd5cc36db97c161cf2916225b5b54,1.0
2a47316bb9f3815953a80e8f24d105d8,c7edb97a48c9f34b35a8268bf2ff41ec,1.5
9be42620845f7224616b219f860123ce,19c20b03926d60b582b3b93cb6b719f2,1.0
0bf1d1d2188fb104cfcf0821ff8ddf3c,2b594f8161345366a8e39400ca88f2e2,5.0
a9127834e03463642ed1d168df348c82,f2a1a0e594db704559d499492a0f005a,1.97777777778
2b1988999a560ff70ee93719634eff96,d97943e2edcf0a39c1c48c45cf6e480a,1.0
70049512850f899cff4227b8c6b2279b,f2effe9ce79a72bd7ed3531f179beefa,1.0
b72d5055d64b3e170fac30a9cd176e29,ae69153b47605aced9166dbb5fa387ee,1.57142857143
25d769e0ee4a62e21950f36dc1bedf6f,a144c4dcb620ffcfbd863039dc727645,1.0
19a80e0ddde0a880c45b6606b9f2cae9,e265dd454a039cc639c2f29df32e4a6c,2.27777777778
f7b91a53d7a8283efd62aad4ac9a6c88,ed0ee8bd73a17fa657b1ea7ad1d32fdf,1.8
032008fe0ffdea335432d5bc7ce2a597,eb9881add4b0c2bd6a8802b55a5f7d73,3.0
ae6d25e097778955e199cca1045f498b,3699b91c8c585cc9937199c5684b5b11,4.2
aee881c18244e06d4ad36817352a090f,ca5d5f1b46ec0b58dd444e2608ab08b4,1.43636363636
79bcbc2539fa90f0bfdf7c486c000927,e14bac94544f846002bfc65229855e2f,3.0
c9ae6b68e20ece64263cb85e21745eb9,91a607701a965ca6b1bd71cd5496a554,1.0
86cca12bf0f1ec9a3062cc9836dc5b0e,c2cddf7f0bec2aa1266694a71b47958a,1.0
6655305ff628f4873ae3d4fa226dbecd,ec3102ba2607734a2e45c0a3a2039510,1.0
97c59985f8ee323250067ae30358a73c,98c280a351d0e1343f3c9ef1c56ac89b,1.0
bbfbcd2ab9910e7cc55a1592ac429edd,4b44a14cd1b4da4a58c601e2c7e4332b,1.0
6f6a43479afc0f3e276cf7a79c177428,bd8c9d26fa4bee0d923b427d6207176e,1.57142857143
3945a1c968499e2e16a627b94383a8ce,0177ba503a5d4bbfc3cd2b41b08971b5,1.56140350877
c249303b7f7e67655fa0cdd54b90598f,f2a9ae10e17bf13cd6b4bef593562e6a,1.0
26d118ae68ed1a25bf687fc8583aedcd,31e8921c8734cfb74c905194f7e06339,1.0
d2d239b61d325b015fbee8121368f4d1,8f2e03d3b4874a1b0fe94359287bbe94,1.0
66bb3c516453b4a9c5430f4307e9e06b,7afd432ad01a41bfce2a3ae6d9ed0010,1.36363636364
a6d0f6251a52cecd0bfe7f55e51aa4b6,5ea367f6745f9898d9fe0bf6e36d13e0,4.36842105263
25c88d5176b80f826f7fdecd4c07fb5e,faf4e38813eeb29905c6b90c019876e6,1
fde4810da1f5bc4daeab98eec992bfe8,c7325e9c547d02c56dd9d1add8f2e7c2,1.0
c3b3b464ed6d1ca270756140e84123ab,e1b40724e3b5593c66e990c7cae63a83,1.0
7b12eba8388ecd033099eb74a46a6c8f,0721b87badedf2e70ca34b148a5aa6a6,2.14285714286
ee3d838ccf93065ee02c8568459cf900,2c54a8438b085acaea26b50b726b09bc,2.6
7d3ecd5b80c864c4f3d94941687f48f4,057edf8ffbed776f1f8118d03c427e08,1.44444444444
56e0800b54c19ade21a34c8281f8d00f,d70980ddb697c82dde0ca045a74d2196,1.0
6edfd8c08d82cb2b41ed5ad77d8acadf,ab3e72dee09a565a908f2a153ce28abf,1.0
9e5f3f54e2540a9684216314b36a2829,f51eb0d0fd7db3ad4466a1624a1a161d,1.0
399db913706285e989045e8f95c840e8,53daddd5ec8f3d3ba1eb7a8a838cda1e,1.0
9fbe84c4826d3374d9a85ed52be8f870,ac426bb125fd79a50d20f2516a6bf10c,1.33333333333
e0c75b84ee49763f76498d66263cf847,f8abb23064656d7229e619c35b5afd37,1.85714285714
f7728a0571b9a9cf15502d5acac0a8a0,45c2a95ac0a04633ab39dbc97824da76,2.5
4642f902fae6e6e45d5972acb143765e,161267676bdfda54ed6cb93a670e1a45,1.0
94c3c9c4bd494941a83c84c3e14537dd,dd288aa20c4142efb0e140ad0c2483ba,1.0
3737dc50f0f4b1a3df77b96cbf9ce928,b095185446f411ec9eb150c96fcd5ff9,1.0
929e035befdd897e56565aca83b56e46,5ed1c28e7260ad0053d87fb07cc25e26,1.0
eb5208698fa0bc63654371783bdd7a19,16cd2934c23f4e05d4fcda6126386171,1.92307692308
5ce9027f77219115247119a3ac30818b,f28ee1ed2474e2c639335909f14b161d,1.0
6648d56a1742bd9f130487c18f177482,323565643d1367523aab5aef53a77390,1.32
c1ede18ba21e9e20265029dc295d8cb6,8039ba6b071e3873ae322ed31d0e1848,1.0
1842ac2779252e97aa79d930777d1782,12ac1c103856ed95799862afaa5be763,3.03773584906
5409070796336b23223b0fdf17afc440,89f7ff96169be5580ace3da02664e67b,1.32
386ea72d3d2b3457028e7e4565dfbbad,2517964254fda943a9c589a35abc80a6,1.0
2de2e6875e45c19a01d9b2c946401008,2ea8f1ec6acd92d7712dad498630e2eb,1.0
f18dfcdb688177a82ac9da53982a4b9b,3589512ea08e45793f0a703621df8f17,1.0
79adf26c32ced4e55865e2b7cad4d303,108b2d7162c00ecaf5ea252aee29d6fd,2.33333333333
594ed6403b9216daa38fdc4031db6f1a,0074d796a8c7bd3b7a3e1ec4597d9285,2.41176470588
dc5de016923af690760be19aa04ed4cb,092589cad0901d2105cc70a880c489b1,1.10526315789
8f4863d7f2140c2f7fc8f9b4b6b70a12,fb9cada3a3a7d13893f434afc03cdecb,1.0
b6c8d211f1465df0b388a84f48c90587,4d86dc2d43f7d7681bc8483318a3ce12,1.0
efdeb1d97e0809916af4e3d652dd9b14,6516cbe5f3e0e198702aaeaf7d155ed1,1
e98ae16b1a3e79b432e2566f8bc91d31,dcbce2d1fe2e3a541de008deb7a7c961,1.0
e2598094ec302b803d0cabcca51892a3,6a87de23f267c62ad3e9cf27455c215c,1.0
b269f1ebf4b1a7df1bf32f45b0ceb331,3ec1ede2aea7c72481e1e3e2c10addd1,1.0
d8a274ec468ed6cfc3cf6ccb29b6ffd3,a853a0d87432c25c5f486b390c591031,1.44444444444
78d1fe3491b71ab01738e40b505b23b7,ad1e72f2829634339f33e15c4cc52a7d,1.32432432432
b1a094dff5681a10209da3bfa833f555,e1e92901782ef8cd36a664d698b66c59,1.53333333333
edf1112b1cf8d2a1fb68fed79f27a8be,92324d2889b78fffef46ebe45bfbf0c5,1.61538461538
0d7b93c204fcdef0fa0b6c14643e49a4,aa6b1196d2eb91738168779ed27f9f78,1.0
4f25a4345d3684fcad4480a4c8697bee,a709552e0a47d4123270cc9a956379a4,1.0
a3159c243c3af51abd654cc28e21faaa,6679d98260cb8feeab85c7bb71c4d737,1.0
50a4935d9fb7b14757e1c19a14f1b869,cda8835a52849ddb23e0f07c50ce4feb,1.78571428571
956d97a6b7168e87bf6c48280b36044b,a92dee596baabddcbcfce122fc0b727d,1.0
e8c155002414a51e2ee13e4fc17bb696,feeffc58adb90958674a453942109832,3.04651162791
821260d7fe64c2776c4b9161f4b37b62,fc72921d61bd88ea01bbbdc76561355d,4.11111111111
764a923e0260371f7f72897a69d6ddff,2f888478d3e50e938f13d5cf4cb3f474,1.0
62e7523780e72e7e3de1c852132c4131,86fb615c71e1d74e823c7b821ec29067,2.0
70a388511a6dd3ad4b9f7b007138f8b0,766d4476caa4847b83175223c1177315,1.0
c1dd15612b0ed59c56653fea3376c506,336198d65187d5d752f4969c3933ef4a,1.46153846154
51c54a764c76d1cc73cdcb3a95932dd7,8f4d5d931b40ab3005834f413dde0190,2.33333333333
658d02157d3b8bd9569c9353c808e9b4,56ffa893389358c162bbf2db647f7833,3.89655172414
d402ab22a0f2330149a7d2bb1e68bffa,f3c2b36edaed6fde988be46dde827f5d,1.0
89b5fdca0c0969ef4d04052baf6fe086,d670dfa8d894d20d349252a52eec9822,1.0
a7b6d9c97c508834e588bee69fead174,f36e7d91d01713c51005c8cf648bd387,1.0
f5668021e77908a949da8c06028df03a,862fa83603e91f20fd34747410401a4c,1.66666666667
a562447ab2d78b4d8ac8deeb081ed80a,586dfd7909673d65a8f641f5c9203d44,4.82608695652
9255ebde1cfffa535cfea1e98caf3f27,aaf0ebbf36ef8c959ddf048e38a8c3b5,1.0
7ef4247c39abd85ac261ce4a9ce99bb2,013f7c29ed023ba995760732bed1f6d2,1
8cc470e1c655b5bbf6e8684509b44205,e3ca075f87be8d303f75209a15af9bf2,1.0
6928456febe78441e4df6dfcbfabfe73,28b767d36c367b0c2c24063281d2c33e,1.0
3671e863b1b9ad5834acd769fe2ec0e4,afe5958c5e47ba1179913aebeafbe079,1.0
c181c60fca4f4a3ccde9fc53312cb42b,bd8c4a2b22b61587b1ae8966b0a37d94,1.28571428571
e7bbcd70b504f7f29cc7ce7b262b5b0d,edad474ce9f5c0fca0dcf3e22c3bec1f,1.0
354f2002b5b60f962a94ec32859028f3,b1d920450374c16bc932f2cb1456dd1b,1.54545454545
8c544ab6dee3c05f290b764a54175cd2,c6e05968b8c03c5f7b4298ba65f99c48,2.10344827586
d1883945e33551760b590d985bfb386d,ec7fcd27d3d405bdd032ccb4fac8a382,1.0
bf99f0a03a1691c6d7b279b430ad236a,1d7e93a9bcd954d969779865cce270a3,1.53333333333
2759a5fa0034927307033fdcdb93beb4,f938214b1a7a53b78c396e9819a29032,1.8
95f983ca622413cbf2519c0435b9241f,5e48bc1b687a6290d670bc60cff10ff8,1.82051282051
699b78dc18e7c97aaf93cfba22130567,9c27615e54dc8a06442788856299dc7f,1.6
52e0acdceb5c7cdb026b1c8fdadd33c5,312197c0888f832b4979debfcb7f0a05,1.0
7b12eba8388ecd033099eb74a46a6c8f,5496cbca73d9a9680bc169b176919e3c,1.0
f032872e721ba507bc44cee4c93ed5a2,58b821de8b7737a4184eeb44cfea8434,1.21052631579
f59c0882c62d5ad5fbdf90d99cdd1911,2643eaa4606a090bb55b0e95d40e2d21,1.0
29772b6f24eb2ab6748a594d95d43c2c,e01f06f280ea78f75d7a8cef5fc05ace,1.0
4d0a11b80cc00089bd6d3515232d909f,c578fcde65cd9e65f1ac976ae08c451f,2.05263157895
2bfe62921b87badfea1a58fd5cddc50f,19bc5f063e15b7a61e424cc1455c4316,1.0
cae59e839c4b6e105ff6c7d03867bee6,a733734b9824f01f3d5d3286a0abbb82,1.0
9e5011cca801ac899f9b9974b5424238,f86374b34a030b9bbfb511e16912ab08,2.09090909091
f53e28dcd3a9197bb7f4509cefd1fbae,053cfa8599bd8f962d78d3e2d4dfeeab,1.86363636364
3e48a76fc699ab1418bb4920e5e409b1,7f1df0e91481fef841ba83ff0afd4fc0,1
1794795c74b3f62dc0b636e3f4205d2c,6a8fa3cebd983ea6ff08ebd2f291c6ba,2.36170212766
ee639f6676cb2cfdfc7260f4c715faee,40965bfc37d7ddb828b49b981ddcfdd0,1.0
8c71c4cacbbdd85fe80d78ffe2d3291d,3947e4a2b976de6a5105465203aa9ddc,1.72727272727
504fab49a1da12ad5b3f5900aa255673,216458b253651ac890f30dd498ecf765,1.0
26d118ae68ed1a25bf687fc8583aedcd,6c066be3b4e84d04672039a8d21dedcb,1.0
81fc7557d12b556af6b18328d0d070e9,742001cae37c0e5bc964ef54bab53680,1.0
7db3baa79c8ca370cf1f1d093bef0f3c,8ade171ff2de2d877ae2d156c092d12d,4.09090909091
c07d9d0a510fed48553706978e7ac0a0,6aa377580a87ab45bc40da0cf220e530,4.71428571429
560381283588e3c1f9c24e7acda6e386,adc692675cf269f1ed483ec824c9db98,1.18181818182
0d7b93c204fcdef0fa0b6c14643e49a4,201af82683ec89e6115e0d055f09954b,1.0
211feaa8ca565b34c161f1aa6050de3a,301e9b0d84f43f7b6d3eb2bc231ae815,1.0
dc4bbfe7a03b77116f5d19126b97cc41,0aaac5810acbf5ee95d1922298d8cb7d,1.0
18e287eed71fd3d10c5a218bd6a445d0,8aa4646e9c4b9e1080f711e56b5ec3a0,1.0
339499263f2b0226ed68bad25d53bf6b,5b2c16cd06f4a600b42a380598dabf40,1.0
255a6b2b6991fc073e6a99be2dea74b7,3edd719ad34f7c8de65a7f537ddc1dd7,1.0
d1253fc57a8100d957c0b175c3ec0077,d28f56eec1ace1ecdcaa4ae5d995db2e,1.0
fc5ba6d391ace43fcd945a80d0cfc1c0,9b0b412daae8ef976f13c7c11b8bd19d,3.28571428571
a13827766e4eb8370eeeb8de990419b7,ef7a97d6fed071d27b9e8ee0146578fc,1.82191780822
e7a2582ba3c022dcfd44e3b5f9b48091,3bb2920ebdd86080067ca2bb400fe6a8,1.16901408451
55de36bc40fbe5c03fd22e2aa5e4c5b1,10adb899a0f4d6feee1fcadf316c4793,1.0
1eee8a95050b0752b154fdb168068995,4f12e7bca37c78d89819a109becac85b,2.0
f0f3337f13cc6d48084e63d504f07b3c,968d3909c0fc10c3169c21110f17acf4,5.0
ce87756ea1e7a742efb51602c0f757e6,e91468bb674941228bb8d896d7539443,1.0
db1dc2958225896f9b6f0cfde0c8c7dd,73496e4862d6b7a20a3386a94e390aee,1.39024390244
acc807dd531b712974279605c06d2d97,2e3fa478c3ac8fd6a353bceb2c69bcd7,1
82fd88f53ec645207f491b98a855abd4,a8d3b127cd7aa278689b2086953363c3,1.0
d096f1011ed7428ff6471ea5e7711fdd,4c1bfa64b2df932d61f3a322d343df3d,1.0
7cbb02e38b02f9224ac6d071bd86ddea,a14745a3bda2684e69de92744f2e99e5,3.08695652174
4c366913ee279bd78c10a684c5af2b97,0510f08405d93639746ddf73a60da513,1.71794871795
731334d2f2f8d6c691cee4abe1563429,d2a7bb88b01ff970795f04552fe113ad,1.1
c762b183d8a40bd865935a9a661a87c9,885ca758e19453925f4ee9541823aafe,1.0
c5dd4cca9e35f71787d8aa6883042ab4,5c4bffda3b98ae35ad6ae4ac60bb66e0,1.0
aebe7926e5f4bf123f64dd6c7d0f048e,14cca672e5aeeba3c6bc4a54d3a90b45,4.70731707317
5ff0d6f80a11e7cfde7407a11345aea4,857c8915170cf7f67b3461a4d15b022d,1.0
c503f8ead2e68f8746f8f817f7d4b237,3e293522416a4f91298137840c1d3923,1.0
65d35a44f98620910d0c6bfae752eb06,bc15b9d09ea722034d15d55b5c055b1f,1.0
d2a090306145ff5833081dc14e5ad8ad,2e90bde1c4b79089ed0d2ff5d44b66e9,1.0
43fd6f0184a8bfe5aaafb138f5b7f341,22db835cfa0647e34bf7465928c328b4,1.0
51f87230b588bde394167c5f5189570b,9460954c32336189fa69a9b03b460e03,1.0
938051ffae9146013617ac6306808563,4246f8c0e75cc5c3fda5e9a393aea7b6,2.0
1195491e6ae0a885bef5d55a679c16c3,37e6f925429e01d4929f84f350ce2715,2.82857142857
d2d239b61d325b015fbee8121368f4d1,ff779d9ef1b4ac0a12155ea3ccb2881c,1.0
1edd23354e94803e65da74a0447ff767,e19ef105b809a85df485e4b3f4c3f826,1.0
9a9867d0ecdf6a3df385265db336242e,f4e6b05d3c96ac92440b2fc26fea8648,1.0
23102d2354a909f7647bd5cabef940a4,be6c8de679f2159525529a6e4d88e2fd,1.0
389ad3c0f6335e7f600da567d2dcbc6c,4f5599a9c04e895acad0881559f9bdb5,2.73333333333
c503f8ead2e68f8746f8f817f7d4b237,83d5777adddfd9614e40be26c550ce74,2.06666666667
6928456febe78441e4df6dfcbfabfe73,0901b845ac6ff000297c3b250181ce75,1.0
d45a509d774b5b34043e9ca715a34323,97b9d8b71b3f9fee224f2cff1a10f59a,1.0
1b71830dc98f5c5b294e8d082520b3c9,121a1e6a21e5f5d671bab0bed88154bb,1.5
33647a796bcfacbc82ec4e2044e58a36,d418837576314acbc0998bde7dd36e0f,1.0
0929854da556672c1725020fb3ee73cc,5a47d775409242ab9c10ed94aa4a786f,2.0
7e7406a45e6c025870225a3d8debb069,57037d64df069c812e1b0360e95a0eb1,1.0
a3159c243c3af51abd654cc28e21faaa,d744a3b9577e55fe48d6a208b457c68a,1.0
b0223d3966447682b2aff86ba8778a03,ec77a97ac828c698e7bce1921a5b39e3,2.14285714286
17600c39ba5972866987c4e6a7743302,7e427f5505e2e6a8d244a15f0710b661,1.12121212121
f485d9194e35bd68db99b809bc06496f,6ec530742a0eec1a6dbcfa2dc3a4c524,1.0
1d75ef2319f9d48d9216d9c8a9ab1889,8028b9b61ff2438a5a03be9acc7bbf24,1.0
a67bef5688a4c1459a8e5b930d05ddbc,c29cbe1e6d9287cf403f3db69e5fd386,1.66666666667
ac4e83ad4794efd617b9d35f8b2a8dde,b0c4ec32f2dcb5808f9487f1a53bbe0a,1.47058823529
